,path,filename,x,y,z,t, total size 
568,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9058/ses-1/func/sub-9058_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9058_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,190," 110,668,350 "
587,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9019/ses-1/func/sub-9019_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9019_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,190," 110,668,350 "
618,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9008/ses-1/func/sub-9008_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9008_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,190," 110,668,350 "
636,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9071/ses-2/func/sub-9071_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9071_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,190," 110,668,350 "
809,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9075/ses-1/func/sub-9075_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9075_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,190," 110,668,350 "
184,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9091/ses-1/func/sub-9091_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9091_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,191," 111,250,815 "
557,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9093/ses-1/func/sub-9093_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9093_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,191," 111,250,815 "
802,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9075/ses-2/func/sub-9075_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9075_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,191," 111,250,815 "
480,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9062/ses-1/func/sub-9062_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9062_ses-1_task-faces_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,191," 111,250,815 "
2,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9035/ses-2/func/sub-9035_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9035_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
15,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9070/ses-1/func/sub-9070_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9070_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
20,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9088/ses-2/func/sub-9088_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9088_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
44,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9047/ses-1/func/sub-9047_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9047_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
54,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9061/ses-1/func/sub-9061_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9061_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
57,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9017/ses-2/func/sub-9017_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9017_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
78,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9094/ses-2/func/sub-9094_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9094_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
82,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9094/ses-1/func/sub-9094_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9094_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
94,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9013/ses-1/func/sub-9013_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9013_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
117,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9083/ses-2/func/sub-9083_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9083_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
123,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9083/ses-1/func/sub-9083_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9083_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
130,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9064/ses-1/func/sub-9064_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9064_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
139,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9041/ses-2/func/sub-9041_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9041_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
143,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9041/ses-1/func/sub-9041_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9041_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
145,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9049/ses-2/func/sub-9049_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9049_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
153,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9049/ses-1/func/sub-9049_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9049_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
158,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9055/ses-2/func/sub-9055_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9055_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
163,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9055/ses-1/func/sub-9055_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9055_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
169,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9004/ses-2/func/sub-9004_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9004_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
172,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9004/ses-1/func/sub-9004_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9004_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
173,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9004/ses-1/func/sub-9004_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9004_ses-1_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
207,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9056/ses-2/func/sub-9056_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9056_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
221,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9077/ses-1/func/sub-9077_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9077_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
228,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9065/ses-2/func/sub-9065_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9065_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
255,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9042/ses-2/func/sub-9042_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9042_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
278,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9039/ses-2/func/sub-9039_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9039_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
300,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9016/ses-1/func/sub-9016_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9016_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
316,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9025/ses-2/func/sub-9025_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9025_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
325,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9074/ses-2/func/sub-9074_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9074_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
326,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9074/ses-2/func/sub-9074_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9074_ses-2_task-hands_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
331,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9074/ses-1/func/sub-9074_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9074_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
345,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9018/ses-2/func/sub-9018_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9018_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
352,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9063/ses-2/func/sub-9063_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9063_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
385,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9089/ses-2/func/sub-9089_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9089_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
410,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9050/ses-1/func/sub-9050_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9050_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
415,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9069/ses-2/func/sub-9069_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9069_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
418,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9069/ses-1/func/sub-9069_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9069_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
423,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9033/ses-2/func/sub-9033_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9033_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
431,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9033/ses-1/func/sub-9033_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9033_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
450,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9038/ses-1/func/sub-9038_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9038_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
458,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9084/ses-1/func/sub-9084_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9084_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
481,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9062/ses-1/func/sub-9062_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9062_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
486,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9034/ses-2/func/sub-9034_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9034_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
498,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9092/ses-1/func/sub-9092_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9092_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
507,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9026/ses-1/func/sub-9026_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9026_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
531,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9012/ses-1/func/sub-9012_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9012_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
533,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9028/ses-2/func/sub-9028_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9028_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
539,/external/rprshnas01/netdata_kcni/edlab/temp_dataknights/masked_BOLD_images/sub-9028/ses-1/func/sub-9028_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,sub-9028_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold_masked_(final_resamp_intersected)_bold.nii.gz,87,103,65,192," 111,833,280 "
